alcaldia_clean,colonia_clean,alto_impacto_violación_tasa_2023,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_negocio_con_violencia_tasa_2023,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2023,alto_impacto_homicidio_doloso_tasa_2023,alto_impacto_violación_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2024,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2024,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_negocio_con_violencia_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2024,alto_impacto_homicidio_doloso_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_negocio_con_violencia_tasa_2025,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2025,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2025,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2025,alto_impacto_violación_tasa_2025,alto_impacto_homicidio_doloso_tasa_2025,alto_impacto_robo_a_casa_habitación_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_cuentahabiente_saliendo_del_cajero_con_violencia_tasa_2025,alto_impacto_robo_a_transportista_con_y_sin_violencia_tasa_2025,alto_impacto_secuestro_tasa_2025,alto_impacto_total_tasa_2023,alto_impacto_total_tasa_2024,alto_impacto_total_tasa_2025
azcapotzalco,santiago ahuizotla,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.00108636610537751,0.00221729490022173,0,0.0025706940874036,0.000903954802259887,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,0.000987296781412493
azcapotzalco,santo tomas,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.000362122035125837,0.00073909830007391,0.00309597523219814,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,0.000526558283419996
azcapotzalco,tierra nueva,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000905305087814594,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,0.000460738497992497
azcapotzalco,unidad cuitlahuac,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.000181061017562919,0,0,0,0.000903954802259887,0,0,0,0,0,0,0,0.125,0,0,0.001953125,0.000394918712564997
benito juarez,actipan,0,0,0,0,0,0,0.00606060606060606,0,0,0,0.00735294117647059,0,0,0,0,0,0.000543183052688756,0.00147819660014782,0.00309597523219814,0,0.000677966101694915,0.000904977375565611,0,0,0,0.015625,0,0,0,0,0,0.00390625,0.000724017639702495
benito juarez,alamos,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00325909831613254,0.00813008130081301,0,0.0025706940874036,0.00248587570621469,0.00361990950226244,0.0015600624024961,0,0.00617283950617284,0.03125,0.00417536534446764,0,0,0,0,0.001953125,0.00348844862765747
benito juarez,albert,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.000543183052688756,0.00147819660014782,0,0,0.000451977401129944,0,0,0,0,0,0,0.0169491525423729,0,0,0,0.001953125,0.000526558283419996
benito juarez,ampliacion napoles,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.000362122035125837,0,0,0,0.000451977401129944,0.00180995475113122,0,0,0,0,0,0.0169491525423729,0,0,0,0.001953125,0.000460738497992497
benito juarez,ermita,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135593220338983,0,0,0,0,0,0.00104384133611691,0,0,0,0,0.001953125,0.000460738497992497
benito juarez,insurgentes mixcoac,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000905305087814594,0.00073909830007391,0,0,0.000903954802259887,0.00361990950226244,0,0,0,0,0.00730688935281837,0,0,0,0,0.001953125,0.00138221549397749
benito juarez,iztaccihuatl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.000181061017562919,0.00073909830007391,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000263279141709998
benito juarez,letran valle,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0.0025706940874036,0.0015819209039548,0.00180995475113122,0,0.00584795321637427,0,0,0.00313152400835073,0,0,0,0,0.001953125,0.00105311656683999
benito juarez,moderna,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,1,0.000905305087814594,0.00295639320029564,0,0,0.00180790960451977,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0.00390625,0.00125057592312249
benito juarez,napoles,0,0,0,0,0,0,0.00606060606060606,0,0,0,0.00735294117647059,0,0,0,0,0,0.00181061017562919,0.00073909830007391,0,0.0025706940874036,0.00361581920903955,0.00180995475113122,0.0015600624024961,0.00584795321637427,0,0,0.00104384133611691,0,0,0,0,0.00390625,0.00217205291910748
benito juarez,narvarte,0,0,0,0,0,0,0.00606060606060606,0,0,0,0.00735294117647059,0,0,0,0,0,0.00325909831613254,0.00221729490022173,0,0.0051413881748072,0.00587570621468927,0.00542986425339367,0,0.0175438596491228,0,0.015625,0.011482254697286,0.0169491525423729,0,0,0,0.00390625,0.00467320476535247
benito juarez,ninos heroes,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0.00309597523219814,0,0.000903954802259887,0.00271493212669683,0,0,0.00617283950617284,0,0,0,0,0,0,0.001953125,0.000789837425129994
benito juarez,nochebuena,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,0.000263279141709998
benito juarez,piedad narvarte,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00147819660014782,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0.015625,0,0,0,0,0,0.001953125,0.000921476995984993
benito juarez,portales sur,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0.0909090909090909,0,0,0.00362122035125837,0.00665188470066519,0.00309597523219814,0,0.00655367231638418,0.00452488687782806,0.0015600624024961,0.0116959064327485,0,0,0.0125260960334029,0,0,0,0,0.00390625,0.00519976304877246
benito juarez,san pedro de los pinos,0,0,0,0,0,0,0.0121212121212121,0,0,0,0.00735294117647059,0,0,0,0,0,0.000905305087814594,0.00295639320029564,0,0.0025706940874036,0.00361581920903955,0.00271493212669683,0,0,0,0,0.00521920668058455,0.0169491525423729,0,0,0,0.005859375,0.00230369248996248
benito juarez,santa cruz atoyac,0,0,0,0,0,0,0.00606060606060606,0,0,0,0.00735294117647059,0.0909090909090909,0,0,0,0,0.00126742712294043,0.00073909830007391,0,0.0025706940874036,0.00180790960451977,0.000904977375565611,0,0,0,0,0.0146137787056367,0.0169491525423729,0,0,0,0.0078125,0.00217205291910748
benito juarez,santa maria nonoalco,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.000905305087814594,0.00369549150036955,0,0,0.000677966101694915,0.00180995475113122,0,0.00584795321637427,0,0.015625,0.00208768267223382,0,0,0,0,0.001953125,0.00125057592312249
benito juarez,vertiz narvarte,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000329098927137498
benito juarez,zacahuitzco,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0.001953125,6.58197854274995e-05
coyoacan,adolfo ruiz cortines,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0.0454545454545455,0,0,0,0.00217273221075502,0,0.00928792569659443,0,0.00135593220338983,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.00390625,0.00144803527940499
coyoacan,ajusco,0,0,0,0,0,0,0,0.00909090909090909,0,0,0.00735294117647059,0,0,0,0,0,0.00452652543907297,0.00813008130081301,0,0,0.00429378531073446,0.00361990950226244,0.0031201248049922,0.00584795321637427,0,0.015625,0,0.0169491525423729,0,0,0,0.00390625,0.00421246626735997
coyoacan,barrio la concepcion,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000197459356282499
coyoacan,barrio oxtopulco universidad,0,0,0,0,0,0,0,0,0,0.0606060606060606,0,0,0,0,0,0,0.00108636610537751,0,0,0,0.000903954802259887,0.00180995475113122,0,0,0,0,0.00521920668058455,0,0,0,0,0.00390625,0.00111893635226749
coyoacan,barrio santa catarina,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.000543183052688756,0,0,0,0.00135593220338983,0,0,0,0.0123456790123457,0,0,0,0,0,0,0.001953125,0.000724017639702495
coyoacan,centro comercial perisur,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.000724244070251675,0,0,0,0.00180790960451977,0,0,0,0.0123456790123457,0,0,0,0,0,0,0.001953125,0.000921476995984993
coyoacan,copilco el alto,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0.00104384133611691,0,0,0,0,0.001953125,0.000460738497992497
coyoacan,copilco universidad,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0.000903954802259887,0.000904977375565611,0,0,0,0,0.00208768267223382,0,0,0,0,0.001953125,0.000658197854274995
coyoacan,culhuacan ctm seccion vii,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.00181061017562919,0,0,0,0.00248587570621469,0.00180995475113122,0,0,0,0,0.00104384133611691,0,0,0,0,0.001953125,0.00157967485025999
coyoacan,del carmen,0,0,0,0,0,0,0,0.00909090909090909,0,0,0.00735294117647059,0,0,0,0,0,0.00271591526344378,0,0,0,0.00293785310734463,0,0,0,0,0,0,0,0,0,0,0.00390625,0.00184295399196999
coyoacan,educacion,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.000362122035125837,0,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000394918712564997
coyoacan,el caracol,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00147819660014782,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000460738497992497
coyoacan,hermosillo,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000131639570854999
coyoacan,insurgentes cuicuilco,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000197459356282499
coyoacan,los girasoles,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000905305087814594,0.00221729490022173,0,0,0.00384180790960452,0.000904977375565611,0,0,0.00617283950617284,0,0,0,0,0,0,0.001953125,0.00177713420654249
coyoacan,paseos de taxquena,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.000724244070251675,0,0,0,0.00384180790960452,0,0,0,0,0,0,0,0,0,0,0.001953125,0.00138221549397749
coyoacan,pedregal de la zorra,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0.001953125,0.000197459356282499
coyoacan,pedregal de santo domingo,0,0,0,0,0,0,0.00606060606060606,0.00909090909090909,0.142857142857143,0,0,0,0,0,0,0,0.00977729494839761,0.00517368810051737,0.00619195046439629,0.0077120822622108,0.00361581920903955,0.00723981900452489,0.0046801872074883,0.0116959064327485,0.0185185185185185,0,0.00730688935281837,0.0169491525423729,0,0,0,0.005859375,0.00697689725531495
coyoacan,presidentes ejidales,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000394918712564997
coyoacan,pueblo de san pablo tepetlapa,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0,0.00221729490022173,0,0,0.00112994350282486,0.000904977375565611,0,0,0,0.015625,0,0,0,0,0,0.00390625,0.000658197854274995
coyoacan,romero de terreros,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0.0025706940874036,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000460738497992497
coyoacan,san diego churubusco,0,0,0,0,0,0,0,0.00909090909090909,0,0.0303030303030303,0,0,0,0,0,0,0.000724244070251675,0,0.00309597523219814,0,0.0015819209039548,0,0,0,0,0,0.00104384133611691,0,0,0,0,0.00390625,0.000855657210557494
coyoacan,san francisco culhuacan,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.00217273221075502,0.00443458980044346,0.00619195046439629,0,0.00361581920903955,0.00180995475113122,0.0093603744149766,0,0,0,0,0,0,0,0,0.001953125,0.00289607055880998
coyoacan,universidad nacional autonoma de mexico,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.00380228136882129,0.00221729490022173,0,0.0025706940874036,0.00745762711864407,0.00361990950226244,0.0015600624024961,0,0.00617283950617284,0.015625,0.00417536534446764,0,0,0,0,0.001953125,0.00454156519449747
coyoacan,villa quietud,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000903954802259887,0,0,0,0.00617283950617284,0,0,0,0,0,0,0.001953125,0.000394918712564997
coyoacan,viveros de coyoacan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.00208768267223382,0,0,0,0,0.001953125,0.000131639570854999
cuajimalpa de morelos,jardines de la palma,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953125,0
cuajimalpa de morelos,loma del ocote,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0.001953125,6.58197854274995e-05
cuajimalpa de morelos,lomas de santa fe,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.00126742712294043,0.00147819660014782,0,0.0025706940874036,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000921476995984993
cuauhtemoc,ampliacion asturias,0,0,0,0,0,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0.000905305087814594,0,0.00309597523219814,0,0.000451977401129944,0,0,0,0,0,0.00417536534446764,0,0,0,0,0.00390625,0.000789837425129994
cuauhtemoc,asturias,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000451977401129944,0,0,0,0,0,0.00313152400835073,0,0,0,0,0.001953125,0.000460738497992497
cuauhtemoc,buenavista,0,0,0,0,0,0,0.00606060606060606,0,0,0,0.00735294117647059,0,0,0,0,0,0.00742350172007967,0.00295639320029564,0,0.0025706940874036,0.00180790960451977,0.00633484162895928,0.0031201248049922,0.00584795321637427,0,0,0.0292275574112735,0,0,0,0,0.00390625,0.00605542025932996
cuauhtemoc,buenos aires,0,0,0,0,0,0,0,0,0.142857142857143,0.0303030303030303,0,0,0,0,0,0,0.000724244070251675,0,0,0,0.000225988700564972,0.000904977375565611,0.0031201248049922,0,0,0,0,0,0,0,0,0.00390625,0.000526558283419996
cuauhtemoc,centro,0,0,0,0,0,0,0.0121212121212121,0.0545454545454545,0.142857142857143,0.0909090909090909,0.00735294117647059,0,0,0,0.2,0,0.0610175629187036,0.0177383592017738,0.00619195046439629,0.0154241645244216,0.00203389830508475,0.016289592760181,0.0124804992199688,0,0.00617283950617284,0.015625,0.131524008350731,0,0,0.0833333333333333,0,0.02734375,0.0350819456328572
cuauhtemoc,condesa,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.00199167119319211,0,0,0,0.000903954802259887,0.000904977375565611,0.0015600624024961,0,0,0,0.00104384133611691,0,0,0,0,0.001953125,0.00118475613769499
cuauhtemoc,doctores,0,0,0,0,0,0,0.00606060606060606,0.0272727272727273,0,0.0909090909090909,0,0,0,0,0,0,0.00778562375520551,0.00369549150036955,0.00928792569659443,0.0025706940874036,0.00406779661016949,0.0153846153846154,0.0093603744149766,0,0,0,0.0334029227557411,0,0,0,0,0.013671875,0.00822747317843744
cuauhtemoc,esperanza,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0,0,0.000451977401129944,0,0.0031201248049922,0,0,0,0,0,0,0,0,0.001953125,0.000592378068847496
cuauhtemoc,felipe pescador,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000131639570854999
cuauhtemoc,guerrero,0,0,0,0,0,0,0.0121212121212121,0.0181818181818182,0,0,0,0,0,0,0,0,0.00706137968495383,0.00665188470066519,0.00619195046439629,0.0025706940874036,0.00406779661016949,0.00723981900452489,0.0031201248049922,0.00584795321637427,0,0.015625,0.0511482254697286,0,0,0,0,0.0078125,0.00855657210557494
cuauhtemoc,juarez,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.0101394169835234,0.00147819660014782,0,0,0.00338983050847458,0.0081447963800905,0.0015600624024961,0,0,0.03125,0.00521920668058455,0,0,0,0,0.001953125,0.00592378068847496
cuauhtemoc,maza,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0.0031201248049922,0,0,0,0,0,0,0,0,0.001953125,0.000329098927137498
cuauhtemoc,morelos,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0.00778562375520551,0,0.0123839009287926,0.0025706940874036,0.00180790960451977,0.0081447963800905,0.0202808112324493,0,0,0,0.00521920668058455,0,0,0,0,0.001953125,0.00546304219048246
cuauhtemoc,roma norte,0,0,0,0,0,0,0,0.0272727272727273,0,0,0.0147058823529412,0,0,0,0,0,0.0114068441064639,0.00443458980044346,0,0,0.00790960451977401,0.00723981900452489,0,0.00584795321637427,0,0.03125,0.00730688935281837,0.0338983050847458,0,0,0,0.009765625,0.00816165339300994
cuauhtemoc,roma sur,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00217273221075502,0.00073909830007391,0,0,0.00135593220338983,0.00271493212669683,0,0.00584795321637427,0,0,0.011482254697286,0,0,0,0,0.001953125,0.00223787270453498
cuauhtemoc,san simon tolnahuac,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00073909830007391,0.00309597523219814,0,0.000225988700564972,0.000904977375565611,0.0015600624024961,0,0.00617283950617284,0,0.00104384133611691,0,0,0,0,0.001953125,0.000921476995984993
cuauhtemoc,santa maria la ribera,0,0,0,0,0,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0.00217273221075502,0.00517368810051737,0.00619195046439629,0.0025706940874036,0.00248587570621469,0.00542986425339367,0.0046801872074883,0,0,0,0.00730688935281837,0,0,0.0833333333333333,0,0.00390625,0.00329098927137498
cuauhtemoc,transito,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.00126742712294043,0.00147819660014782,0,0,0.00135593220338983,0,0.0015600624024961,0,0,0,0.00313152400835073,0.0169491525423729,0,0,0,0.001953125,0.00131639570854999
gustavo a madero,ampliacion casas aleman,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00217273221075502,0.00443458980044346,0,0.0025706940874036,0.00293785310734463,0.00180995475113122,0.0015600624024961,0,0.00617283950617284,0,0,0,0,0,0,0.001953125,0.00236951227538998
gustavo a madero,ampliacion progreso nacional,0,0,0,0,0,0,0,0,0,0,0.0220588235294118,0,0,0,0,0,0.000905305087814594,0.00073909830007391,0,0.0025706940874036,0.00112994350282486,0.000904977375565611,0.0031201248049922,0,0,0,0,0,0,0,0,0.005859375,0.000987296781412493
gustavo a madero,aragon la villa,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00162954915806627,0.00147819660014782,0,0,0.00135593220338983,0,0,0.00584795321637427,0,0,0,0,0,0,0,0.001953125,0.00118475613769499
gustavo a madero,benito juarez,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0.00309597523219814,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0.001953125,0.000131639570854999
gustavo a madero,chalma de guadalupe,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0.00309597523219814,0.0025706940874036,0.0031638418079096,0.00361990950226244,0,0,0,0,0,0,0,0,0,0.001953125,0.00138221549397749
gustavo a madero,churubusco tepeyac,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,0.000197459356282499
gustavo a madero,compositores mexicanos,0,0,0,0,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0.000225988700564972,0.00180995475113122,0,0,0,0,0,0,0,0,0,0.001953125,0.000394918712564997
gustavo a madero,cuautepec de madero,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0.000362122035125837,0.00221729490022173,0,0.0077120822622108,0.0015819209039548,0,0,0.00584795321637427,0,0,0,0,0,0,0,0.001953125,0.00105311656683999
gustavo a madero,cuchilla del tesoro,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0.0025706940874036,0.00135593220338983,0.00180995475113122,0.0015600624024961,0,0,0,0,0,0,0,0,0.001953125,0.000724017639702495
gustavo a madero,general felipe berriozabal,0,0,0,0,0,0,0.00606060606060606,0.00909090909090909,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0.00390625,0.000394918712564997
gustavo a madero,gertrudis sanchez 2a seccion,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00147819660014782,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,0.000526558283419996
gustavo a madero,guadalupe insurgentes,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0,0,0.00112994350282486,0,0,0,0,0,0.00208768267223382,0,0,0,0,0.001953125,0.000789837425129994
gustavo a madero,guadalupe tepeyac,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.00217273221075502,0.00443458980044346,0,0,0.00384180790960452,0.000904977375565611,0.0031201248049922,0,0,0,0,0,0,0,0,0.001953125,0.00250115184624498
gustavo a madero,industrial,0,0,0,0,0,0,0.00606060606060606,0.00909090909090909,0,0,0,0,0.0454545454545455,0,0,0,0.000905305087814594,0.00295639320029564,0,0,0.00248587570621469,0.000904977375565611,0.0015600624024961,0,0.00617283950617284,0,0,0,0,0,0,0.005859375,0.00151385506483249
gustavo a madero,jorge negrete,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0.00443458980044346,0,0,0.000225988700564972,0,0,0,0,0,0,0.0169491525423729,0,0,0,0.001953125,0.000526558283419996
gustavo a madero,la joya,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000394918712564997
gustavo a madero,la purisima ticoman,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0.0025706940874036,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0.001953125,0.000263279141709998
gustavo a madero,lindavista,0,0,0,0,0,0,0.00606060606060606,0.00909090909090909,0,0,0.0147058823529412,0,0,0,0,0,0.00271591526344378,0.00369549150036955,0.00928792569659443,0.0077120822622108,0.00564971751412429,0.00361990950226244,0,0.00584795321637427,0,0,0.00313152400835073,0.0169491525423729,0.125,0,0,0.0078125,0.00401500691107747
gustavo a madero,loma la palma,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0.000543183052688756,0,0,0,0.0015819209039548,0.00180995475113122,0.0015600624024961,0,0,0,0,0,0,0,0,0.00390625,0.000855657210557494
gustavo a madero,magdalena de las salinas,0,0,0,0,0,0,0,0.00909090909090909,0,0,0.00735294117647059,0,0,0,0,0,0.00235379322831794,0.00591278640059128,0,0.0025706940874036,0.00519774011299435,0.00271493212669683,0.0031201248049922,0,0,0.015625,0.00104384133611691,0.0338983050847458,0,0,0,0.00390625,0.00355426841308497
gustavo a madero,nueva atzacoalco,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00295639320029564,0,0.0025706940874036,0.0015819209039548,0.000904977375565611,0.0031201248049922,0,0,0,0,0,0,0,0,0.001953125,0.00138221549397749
